img_id,Sample,Image,Name,Image Name,expo_id,Country,Group,Class,Class Description,Granular Location - Map,Palace Gallery Section,Palace Gallery Section Name,Area,Locale Type,Critical Theme,Topical Theme,People,Animal,Animal Type,Plant,Plant Type,Sound,Sound Type,Prize,Prize Type,Material,Creator,Image Framing,Image Materiality,Text-in-Frame,Text-in-Image,Associated Excerpt(s),Excerpt Image ,Excerpted Source(s),Source File(s),Associated Image(s),Links,Comments,Medium,Author,Approx Orig Resolution,Collection
232,,,"207 Beaux-Arts, Section Espagnole (No 2)",,207,Spain,,,,,,,Palais,,,,,,,,,,,,,,,,,,,,,,,,,,"Painting,Sculpture",Leon & Levy,1050,Archives Nationales de France
233,,,"260 Porcelaines, Section Espagnole",,260,Spain,,,,,,,Palais,,,,,,,,,,,,,,,,,,,,,,,,,,Porcelaine,Leon & Levy,1050,Archives Nationales de France
234,,,"624 Galerie du Travail, Section Espagnole",,624,Spain,,,,,,,Palais,,,,,,,,,,,,,,,,,,,,,,,,,,Machine,Leon & Levy,1050,Archives Nationales de France
235,,,11 Exposition Suedoise (No 2),,11,Sweden,,,,,,,Palais,,,,,,,,,,,,,,,,,,,,,,,,,,"Costume,Embroidery",Leon & Levy,1050,Archives Nationales de France
236,,,"234 Galerie du Travail, Machines et filets Suédois",,234,Sweden,,,,,,,Palais,,,,,,,,,,,,,,,,,,,,,,,,,,Machine,Leon & Levy,4500,Brian May
237,,,332 Perspective de la galerie Suédoise,,332,Sweden,,,,,,,Palais,,,,,,,,,,,,,,,,,,,,,,,,,,,Leon & Levy,780,Library Company of Philadelphia
238,,,357 Galerie des arts retrospectifs. Section Suedoise,,357,Sweden,,,,,,,Palais,,,,,,,,,,,,,,,,,,,,,,,,,,Armory,Leon & Levy,1050,Archives Nationales de France
239,,,757 Costumes Suédois (Scanie),,757,Sweden,,,,,,,Palais,,,,,,,,,,,,,,,,,,,,,,,,,,Costume,Leon & Levy,4500,Brian May
240,,,759 Costumes Suédois (Dalecartie) (BM),,759,Sweden,,,,,,,Palais,,,,,,,,,,,,,,,,,,,,,,,,,,Costume,Leon & Levy,4500,Brian May
241,,,"29 Moulage artistique, Section Anglaise",,29,UK,,,,,,,Palais,,,,,,,,,,,,,,,,,,,,,,,,,,,Leon & Levy,1050,Archives Nationales de France
242,,,"46 Galerie Anglaise, Terres cuites",,46,UK,,,,,,,Palais,,,,,,,,,,,,,,,,,,,,,,,,,,Photography,Leon & Levy,4500,Brian May
243,,,"217 Galeries Anglaises, Terres cuites (No 2) (AN)",,217,UK,,,,,,,Palais,,,,,,,,,,,,,,,,,,,,,,,,,,Tiles,Leon & Levy,1050,Archives Nationales de France
244,,,"217 Galeries Anglaises, Terres cuites (No 2) (BM)",,217,UK,,,,,,,Palais,,,,,,,,,,,,,,,,,,,,,,,,,,Tiles,Leon & Levy,4500,Brian May
245,,,329 Foyers et Lustres Anglais,,329,UK,,,,,,,Palais,,,,,,,,,,,,,,,,,,,,,,,,,,Furniture,Leon & Levy,1050,Archives Nationales de France
246,,,369 Perspective des Rideaux Anglais,,369,UK,,,,,,,Palais,,,,,,,,,,,,,,,,,,,,,,,,,,Curtain,Leon & Levy,4500,Brian May
247,,,414 La Photographie Section Anglaise,,414,UK,,,,,,,Palais,,,,,,,,,,,,,,,,,,,,,,,,,,Photography,Leon & Levy,1050,Archives Nationales de France
248,,,"420 Ornements d'Eglise, Section Anglaise",,420,UK,,,,,,,Palais,,,,,,,,,,,,,,,,,,,,,,,,,,"Photography,Religious Ornaments",Leon & Levy,1050,Archives Nationales de France
249,,,551 Salon des Beaux-Arts Anglais,,551,UK,,,,,,,Palais,,,,,,,,,,,,,,,,,,,,,,,,,,"Painting,Sculpture",Leon & Levy,1050,Archives Nationales de France
251,,,[TBD] Belgium,,,Belgium,,,,,,,Palais,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,TBD,4000,Roger Viollet
253,,,153 Toilette de Jeunes Filles Norvegiennes,,153,Norway,,,,,,,Palais,,,,,,,,,,,,,,,,,,,,,,,,,,Costume,Leon & Levy,1050,Archives Nationales de France
254,,,"[TBD] August Klein, Prussia",,,Prussia,,,,,,,Palais,,,,,,,,,,,,,,,,,,,,,,,,,,Crystal,TBD,4000,Roger Viollet
256,,,[TBD] Section Suédoise,,,Sweden,,,,,,,Palais,,,,,,,,,,,,,,,,,,,,,,,,,,Machine (Boats),TBD,4000,Roger Viollet
257,,,752 Costumes Suédois,,752,Sweden,,,,,,,Palais,,,,,,,,,,,,,,,,,,,,,,,,,,Costume,Leon & Levy,1050,Archives Nationales de France
258,,,759 Costumes Suedois (Dalecartie) (AN),,759,Sweden,,,,,,,Palais,,,,,,,,,,,,,,,,,,,,,,,,,,Costume,Leon & Levy,1050,Archives Nationales de France
259,,,"564 Beaux-Arts, Section Suédois & Danoise",,564,Sweden-Denmark,,,,,,,Palais,,,,,,,,,,,,,,,,,,,,,,,,,,Sculpture,Leon & Levy,1050,Archives Nationales de France
261,,,[Anon] Vue générale de l'Exposition,,,,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,PANORAMA,Anonymous,1600,François Brunet
262,,,[TBD] Negative 14,,,,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD,4000,Roger Viollet
263,,,[TBD] Vue générale de l'Exposition (RV),,,General view,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,PANORAMA,TBD,4000,Roger Viollet
264,,,279 Vue a vol d'oiseau du Palais,,279,Palais,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,PANORAMA,Leon & Levy,1600,Archives Nationales de France
265,,,"315 Vue Panoramique, prise du Phare",,315,,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,PANORAMA,Leon & Levy,1600,Archives Nationales de France
266,,,"365 Panorama du Parc, pris du Phare",,365,Cercle International,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,PANORAMA,Leon & Levy,4500,Brian May
267,,,"379 Vue Générale du Parc et Palais, pris du Phare",,379,,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,PANORAMA,Leon & Levy,1600,Archives Nationales de France
268,,,382 Panorama du Parc et du Palais,,382,,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,PANORAMA,Leon & Levy,1600,Archives Nationales de France
269,,,"388 Entrée Principale, vue du Cercle International",,388,,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,PANORAMA,Leon & Levy,1600,Archives Nationales de France
270,,,398 Panorama pris du Phare (AN),,398,,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,PANORAMA,Leon & Levy,1600,Archives Nationales de France
271,,,"400 Vue generale du Parc, pris du Phare",,400,,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,PANORAMA,Leon & Levy,1600,Archives Nationales de France
272,,,"401 Panorama du Parc, pris du Cercle International",,401,,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,PANORAMA,Leon & Levy,1600,Archives Nationales de France
273,,,410 Vue générale de l'Exposition (AN),,410,,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,PANORAMA,Leon & Levy,1600,Archives Nationales de France
274,,,410 Vue générale de l'Exposition (BM),,410,,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,PANORAMA,Leon & Levy,4500,Brian May
275,,,437 Pavillion des Bibles Protestantes,,437,,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1600,Archives Nationales de France
276,,,"458 Vue de Chaillot, Prise du Phare",,458,,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,PANORAMA,Leon & Levy,1600,Archives Nationales de France
277,,,604 Statue de Charlemagne,,605,,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Sculpture,Leon & Levy,4500,Brian May
278,,,"622 Vue generale du Parc, prise du Cercle International",,622,,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,PANORAMA,Leon & Levy,1600,Archives Nationales de France
279,,,"674 Exposition, Vue de l'École-Militaire",,674,,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,PANORAMA,Leon & Levy,1600,Archives Nationales de France
280,,,"675 Exposition, Vue de l'École-Militaire",,675,,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,PANORAMA,Leon & Levy,1600,Archives Nationales de France
281,,,"676 Exposition, Vue de l'École-Militaire",,676,,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,PANORAMA,Leon & Levy,1600,Archives Nationales de France
282,,,617 Parc Américain,,617,America,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1600,Archives Nationales de France
283,,,[TBD] Aquarium (a),,,Aquarium d'eau de mer,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD,4000,Roger Viollet
284,,,[TBD] Aquarium (b),,,Aquarium,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD,4000,Roger Viollet
285,,,[TBD] Aquarium (c),,,Aquarium,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD,4000,Roger Viollet
286,,,583 Entrée de l'Aquarium d'eau de mer (BM),,583,Aquarium d'eau de mer,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,4500,Brian May
287,,,182 Perspective des Rochers de l'Aquarium d'eau douce,,182,Aquarium d'eau douce,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,,Leon & Levy,4500,Brian May
288,,,"[L&L] Parc Autrichien, Brasserie Dreher",,,Austria,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1600,Archives Nationales de France
289,,,"319 Parc Autrichien, Terres cuites",,319,Austria,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1600,Archives Nationales de France
290,,,381 Vue dans le Parc Autrichien,,381,Austria,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,,Leon & Levy,4500,Brian May
291,,,416 Vue dans le Parc Autrichien,,416,Austria,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1600,Archives Nationales de France
292,,,427 Parc Autrichien,,427,Austria,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1600,Archives Nationales de France
293,,,670 Vue dans le Parc Autrichien,,670,Austria,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1600,Archives Nationales de France
294,,,"28 Statue d'Ambiorix, Parc Belge",,28,Belgium,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Sculpture,Leon & Levy,1600,Archives Nationales de France
295,,,"185 Parc Belge, L'Arc des Géants",,185,Belgium,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1600,Archives Nationales de France
296,,,"187 Parc Belge, Extérieur du Musée de Peinture",,187,Belgium,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1600,Archives Nationales de France
297,,,"214 Parc Belge, Statue de Baudoin de Constantinople",,214,Belgium,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Sculpture,Leon & Levy,1600,Archives Nationales de France
298,,,273 Parc et Statues Belges,,273,Belgium,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Sculpture,Leon & Levy,1600,Archives Nationales de France
299,,,285 Vue Panoramique du Parc Belge et Jardin Réservé,,285,Belgium/Jardin Réservé,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,PANORAMA,Leon & Levy,1600,Archives Nationales de France
300,,,[L&L] Parc Égyptien. Temple d'Edfou,,,Egypt,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1600,Archives Nationales de France
301,,,"172 Parc Égyptien, Temple d'Edfou",,172,Egypt,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1600,Archives Nationales de France
302,,,287 Temple d'Edfou. Parc Égyptien (BM),,287,Egypt,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,4500,Brian May
303,,,291 Vue Panoramique du Parc Égyptien,,291,Egypt,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,PANORAMA,Leon & Levy,1600,Archives Nationales de France
304,,,318 Vue dans le Parc Égyptien,,318,Egypt,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1600,Archives Nationales de France
305,,,324 Vue dans le Parc Égyptien,,324,Egypt,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1600,Archives Nationales de France
306,,,325 Vue Panoramique du Parc Égyptien,,325,Egypt,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,PANORAMA,Leon & Levy,1600,Archives Nationales de France
307,,,413 Parc Égyptien,,413,Egypt,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1600,Archives Nationales de France
308,,,423 Panorama du Parc Égyptien,,423,Egypt,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1600,Archives Nationales de France
309,,,428 Parc Égyptien,,428,Egypt,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1600,Archives Nationales de France
310,,,493 Parc Égyptien,,493,Egypt,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1600,Archives Nationales de France
311,,,568 Parc Égyptien,,568,Egypt,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1600,Archives Nationales de France
312,,,"647 Temple d'Edfou, Parc Égyptien",,647,Egypt,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,4500,Brian May
313,,,"288 La Mosquée, Parc Égyptien (BM-2)",,288,Ottoman Empire,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,4500,Brian May
314,,,[TBD] Pavillon de l'Empereur (RV),,,France,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,TBD,4000,Roger Viollet
315,,,"13 Pavillon de la Photographie, Parc Francais",,13,France,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1600,Archives Nationales de France
316,,,"32 Parc Français, Terres cuites",,32,France,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,"Architecture,Sculpture",Leon & Levy,780,Library Company of Philadelphia
317,,,267 Pavillion de l'Empereur,,267,France,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,4500,Brian May
318,,,285 Parc Français. Artillerie,,285,France,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,2350,Library Company of Philadelphia
319,,,367 Pavillion de l'Empereur (GVZ),,367,France,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1600,Gary Van Zante
320,,,"422 La Naufrage de la Méduse, Parc Francais",,422,France,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Sculpture,Leon & Levy,1050,Archives Nationales de France
321,,,8115 Parc Français,,8115,France,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,,Leon & Levy,2000,Patrick Montgomery
322,,,430 Parc Italien,,430,Italy,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1600,Archives Nationales de France
323,,,"450 Paysage dans le Parc, Section Italienne",,450,Italy,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1600,Archives Nationales de France
324,,,553 Pavillon de Faïence Italien,,553,Italy,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1050,Archives Nationales de France
325,,,603 Vue dans le Parc Italien,,603,Italy,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1600,Archives Nationales de France
326,,,130 Vue dans le Jardin d'Horticulture (a),,130,Jardin d'Horticulture,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1050,Archives Nationales de France
327,,,184 Jardin d'Horticulture. le Pont du Ruisseau.,,184,Jardin d'horticulture,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,4500,Brian May
328,,,189 Jardin d'horticulture. Le Ruisseau. Grande serre,,189,Jardin d'Horticulture,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,2350,Library Company of Philadelphia
329,,,"210 Jardin d'Horticulture, Pavillon de l'Impératrice",,210,Jardin d'horticulture,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,,Leon & Levy,4500,Brian May
330,,,404 Vue dans le Jardin d'Horticulture,,404,Jardin d'Horticulture,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1050,Archives Nationales de France
331,,,[Anon] Parc Mexicain,,,Mexico,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,PANORAMA,Anonymous,1600,François Brunet
332,,,199 Les Tentes Mexicaines,,199,Mexico,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1600,Archives Nationales de France
333,,,378 Le Temple Mexicain,,378,Mexico,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1600,Archives Nationales de France
334,,,567 Vue dans le Parc Mexicain,,567,Mexico,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1600,Archives Nationales de France
335,,,[Anon] Parc Mexicain et Eglise Roumaine,,,Mexico/Romania,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,PANORAMA,Anonymous,1600,François Brunet
336,,,[L&L] Parc Pays-Bas,,,Netherlands,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1600,Archives Nationales de France
337,,,[Anon] La Mosquée,,,Ottoman Empire,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Anonymous,1600,François Brunet
338,,,[Anon] Pavillon Turc,,,Ottoman Empire,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Anonymous,2000,Patrick Montgomery
339,,,"168 Parc Ottoman, La Mosquée",,168,Ottoman Empire,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1600,Archives Nationales de France
340,,,590 Vue Panoramique du Parc Ottoman,,590,Ottoman Empire,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,PANORAMA,Leon & Levy,1600,Archives Nationales de France
341,,,[Anon] Farmer's House et La Mosquée,,,Ottoman Empire/America,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,PANORAMA,Anonymous,1600,François Brunet
342,,,384 Parc Portugais,,384,Portugal,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1600,Archives Nationales de France
343,,,"2 Statue du Roi de Prusse, Parc Prussien",,2,Prussia,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Sculpture,Leon & Levy,1600,Archives Nationales de France
344,,,441 Vue Generale du Parc Prussien,,441,Prussia,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,PANORAMA,Leon & Levy,1600,Archives Nationales de France
345,,,542 Pavillon Prussien,,542,Prussia,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1600,Archives Nationales de France
346,,,451 Eglise Roumaine,,451,Romania,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,4500,Brian May
347,,,[Anon] Yourta du Nord,,,Russia,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Anonymous,1600,Gary Van Zante
348,,,[Anon] Grande Serre,,,Serre Monumentale,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,PANORAMA,Anonymous,4500,Brian May
349,,,[L&L] L'intérieur du Pavillon du Bey de Tunis (a),,,Tunisia,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture (Interior),Leon & Levy,1050,Archives Nationales de France
350,,,45 Parc Tunisien Palais du Bey,,45,Tunisia,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,4500,Brian May
351,,,"213 Parc de Tunis, Palais du Bey, M Chapon, architecte",,213,Tunisia,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,4500,Brian May
352,,,569 Parc Tunisien,,569,Tunisia,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1600,Archives Nationales de France
353,,,"173 Parc Anglais, Tombeau en Terre cuite",,173,UK,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1600,Archives Nationales de France
354,,,457 Vue Panoramique du Parc Anglais,,457,UK,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,PANORAMA,Leon & Levy,1600,Archives Nationales de France
355,,,597 Parc Anglais,,597,UK,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,Leon & Levy,1600,Archives Nationales de France
356,,,"625 Vue generale du Parc, prise du Phare Anglais",,625,UK,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,PANORAMA,Leon & Levy,1600,Archives Nationales de France
357,,,"627 Vue du Parc, prise du Phare Anglais",,627,UK,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,PANORAMA,Leon & Levy,1600,Archives Nationales de France
359,,,[TBD] Negative 23,,,,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Sculpture,TBD,4000,Roger Viollet
361,,,"[TBD] Virebent Freres & Fils, France",,,France,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture,TBD,4000,Roger Viollet
362,,,[L&L] L'interieur du Pavillon du Bey de Tunis (b),,,Tunisia,,,,,,,Parc,,,,,,,,,,,,,,,,,,,,,,,,,,Architecture (Interior),Leon & Levy,1050,Archives Nationales de France
363,,,11 - Exposition Suédoise (N°2),,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tekniska museet
365,,,"8020 Exposition Universelle de 1867,Section Suédoise",,8020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tekniska museet
366,,,TEKA0021884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tekniska museet
367,,,TEKA0021885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tekniska museet
368,,,TEKA0021886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tekniska museet
369,,,TEKA0021895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tekniska museet
370,,,TEKA0021900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tekniska museet
371,,,TEKA0021901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tekniska museet
372,,,TEKA0021903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tekniska museet
373,,,TEKA0121808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tekniska museet
374,,,TEKA0021887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tekniska museet
375,,,TEKA0074287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tekniska museet
376,,,TEKA0112206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tekniska museet
377,,,TEKA0121795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tekniska museet
378,,,"Exposition universelle, Paris. 8001. Inauguration",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Patrick Montgomery
379,,,"Exposition universelle, Paris. 8075. Beaux-arts. Section Italienne",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Patrick Montgomery
380,,,690 - LA première lecture par Sarocchi,,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Victoria and Albert
381,,,722 - Lucifer Par Corti,,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Victoria and Albert
382,,,95 Statues italiennes et exposition russe (n°4),,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Gallery of Victoria
383,,,17- Galerie Anglais - Cristaux n°1,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Gallery of Victoria
384,,,47 - Costumes Suédois,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Gallery of Victoria
385,,,117 - Berceau du Prince Impérail,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Gallery of Victoria
386,,,117- Berceau du Prince Impérial,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Gallery of Victoria
387,,,130 - Vue dans le Jardin d_Horticulture,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Gallery of Victoria
388,,,200 Exposition des Onyx d_Algérie,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Gallery of Victoria
389,,,209 -vue dans le Jardin d_Horticulture,,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Gallery of Victoria
390,,,"212 - Jardin Central, Groupe de Statues (N°16)",,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Gallery of Victoria
391,,,"213 - Parc de Tunis, Palais du Bey (N°2)",,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Gallery of Victoria
392,,,348 - Galerie des Etats d_Amérique du Sud,,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Gallery of Victoria
393,,,"388 Entrée Principale, vue du Cercle International",,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Gallery of Victoria
394,,,433 Vue dans le Parc Français,,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Gallery of Victoria
395,,,"463- Beaux-Arts, Section Suédoise",,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Gallery of Victoria
396,,,471 Salon des Beaux-Arts italines,,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Gallery of Victoria
397,,,489 - Galerie du Travail Section Japonaise,,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Gallery of Victoria
398,,,567 Vue dans le Parc Mexicain,,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Gallery of Victoria
399,,,576 - Vue dans le jardin central,,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Gallery of Victoria
